announcement_id,company,text,timestamp,source,label,credibility_score,market_impact,source_reliability,verification_status
ann_0362,State Bank of India,Board meeting scheduled to consider quarterly results on 2025-09-30,2025-08-31 22:18:50.039872,BSE,legitimate,0.8760521164858243,Low,High,Verified
ann_0363,HDFC Bank,Company signs MoU with Oracle for strategic collaboration,2025-08-09 22:18:50.039880,News Portal,legitimate,0.8358680598518249,Medium,High,Verified
ann_0364,Larsen & Toubro,Company launches new product line for automobile market,2025-07-11 22:18:50.039889,NSE,legitimate,0.8015220519929896,Low,High,Verified
ann_0365,ICICI Bank,Rights issue approved by board at ₹212 per share,2025-07-13 22:18:50.039897,BSE,legitimate,0.7411415768974914,Medium,High,Verified
ann_0366,Infosys,Board meeting scheduled to consider quarterly results on 2025-09-08,2025-08-17 22:18:50.039905,PR Agency,legitimate,0.8288296628830778,High,High,Verified
ann_0367,Titan Company,Board approves bonus issue in ratio 1:1,2025-07-24 22:18:50.039913,PR Agency,legitimate,0.7774685617615554,High,High,Verified
ann_0368,Maruti Suzuki,Board approves bonus issue in ratio 1:1,2025-07-20 22:18:50.039924,PR Agency,legitimate,0.7003148195993211,Low,High,Verified
ann_0369,ICICI Bank,Company receives regulatory approval for manufacturing project,2025-06-24 22:18:50.039934,News Portal,legitimate,0.8980544233279542,Low,High,Verified
ann_0370,Maruti Suzuki,Company launches new product line for technology market,2025-08-28 22:18:50.039943,News Portal,legitimate,0.8563914106112457,Low,High,Verified
ann_0371,ITC,Company signs MoU with IBM for strategic collaboration,2025-08-23 22:18:50.039955,News Portal,legitimate,0.9427750074279545,Low,High,Verified
ann_0372,Wipro,Board recommends final dividend of ₹12 per share,2025-06-11 22:18:50.039965,News Portal,legitimate,0.8231992016564462,Low,High,Verified
ann_0373,HUL,Board approves bonus issue in ratio 1:1,2025-06-19 22:18:50.039981,NSE,legitimate,0.8963849628900897,Medium,High,Verified
ann_0374,Maruti Suzuki,Board approves bonus issue in ratio 1:1,2025-07-11 22:18:50.039993,PR Agency,legitimate,0.7059763291347901,Low,High,Verified
ann_0375,Reliance Industries,Dividend of ₹23 per share declared for shareholders,2025-08-12 22:18:50.040005,Company Website,legitimate,0.8236649851473045,Medium,High,Verified
ann_0376,Asian Paints,Board meeting scheduled to consider quarterly results on 2025-09-20,2025-08-09 22:18:50.040014,PR Agency,legitimate,0.824061316225725,Medium,High,Verified
ann_0377,TCS,Board meeting scheduled to consider quarterly results on 2025-09-21,2025-07-26 22:18:50.040022,PR Agency,legitimate,0.7655152735006706,Medium,High,Verified
ann_0378,HDFC Bank,Board recommends final dividend of ₹48 per share,2025-07-16 22:18:50.040030,BSE,legitimate,0.9438511713806303,Medium,High,Verified
ann_0379,HUL,Rights issue approved by board at ₹507 per share,2025-08-30 22:18:50.040039,Company Website,legitimate,0.8853438510752725,Medium,High,Verified
ann_0380,Infosys,Company launches new product line for healthcare market,2025-06-25 22:18:50.040047,Company Website,legitimate,0.8379853586016612,Low,High,Verified
ann_0381,Bharti Airtel,Merger with Tesla confirmed - stock to increase 1000%,2025-08-12 22:18:50.040055,Company Website,fraudulent,0.3138272649338344,High,Low,Unverified
ann_0382,Maruti Suzuki,Company launches new product line for healthcare market,2025-08-21 22:18:50.040064,BSE,legitimate,0.9200804299649384,Low,High,Verified
ann_0383,Asian Paints,Board recommends final dividend of ₹43 per share,2025-07-13 22:18:50.040072,Company Website,legitimate,0.8729841382166588,Low,High,Verified
ann_0384,HUL,Company receives regulatory approval for expansion project,2025-06-21 22:18:50.040080,NSE,legitimate,0.8481977058506054,Low,High,Verified
ann_0385,HDFC Bank,Company receives regulatory approval for expansion project,2025-06-10 22:18:50.040088,Company Website,legitimate,0.7644931351035354,Low,High,Verified
ann_0386,Asian Paints,Company signs MoU with Microsoft for strategic collaboration,2025-06-29 22:18:50.040096,BSE,legitimate,0.8321995875627031,High,High,Verified
ann_0387,HDFC Bank,Board approves bonus issue in ratio 1:1,2025-06-17 22:18:50.040104,BSE,legitimate,0.9104759160751863,Medium,High,Verified
ann_0388,Titan Company,QQ3 results show 14% growth in revenue,2025-07-21 22:18:50.040112,PR Agency,legitimate,0.7659924377580962,Low,High,Verified
ann_0389,Maruti Suzuki,Rights issue approved by board at ₹388 per share,2025-06-10 22:18:50.040120,BSE,legitimate,0.8639639545151715,High,High,Verified
ann_0390,ICICI Bank,Annual general meeting scheduled for 2025-09-11,2025-07-11 22:18:50.040128,News Portal,legitimate,0.7808159671402992,Medium,High,Verified
ann_0391,HDFC,QQ3 results show 23% growth in revenue,2025-07-07 22:18:50.040137,News Portal,legitimate,0.8066751980088293,High,High,Verified
ann_0392,Larsen & Toubro,QQ2 results show 7% growth in revenue,2025-08-06 22:18:50.040145,NSE,legitimate,0.7005561166494894,High,High,Verified
ann_0393,Infosys,Company receives regulatory approval for research project,2025-06-06 22:18:50.040153,Company Website,legitimate,0.9437622561095568,Medium,High,Verified
ann_0394,Reliance Industries,Company signs MoU with Microsoft for strategic collaboration,2025-06-27 22:18:50.040161,NSE,legitimate,0.7058097185183652,Low,High,Verified
ann_0395,Asian Paints,Dividend of ₹9 per share declared for shareholders,2025-06-19 22:18:50.040170,News Portal,legitimate,0.7846182746831882,Low,High,Verified
ann_0396,HUL,Board meeting scheduled to consider quarterly results on 2025-09-24,2025-08-22 22:18:50.040177,Company Website,legitimate,0.9404444216704486,High,High,Verified
ann_0397,ICICI Bank,Board approves bonus issue in ratio 1:1,2025-07-04 22:18:50.040185,Company Website,legitimate,0.9225333069369963,Medium,High,Verified
ann_0398,ITC,QQ4 results show 10% growth in revenue,2025-06-10 22:18:50.040200,PR Agency,legitimate,0.7057445354018973,Low,High,Verified
ann_0399,ICICI Bank,Company discovers oil reserves worth ₹1 lakh crore in Rajasthan,2025-07-01 22:18:50.040209,NSE,fraudulent,0.3038406506287833,High,Low,Unverified
ann_0400,Titan Company,Annual general meeting scheduled for 2025-09-11,2025-06-25 22:18:50.040217,BSE,legitimate,0.7808622833623096,Medium,High,Verified
ann_0401,Wipro,Annual general meeting scheduled for 2025-09-19,2025-08-01 22:18:50.040230,PR Agency,legitimate,0.8411312443247309,Low,High,Verified
ann_0402,Wipro,Dividend of ₹32 per share declared for shareholders,2025-07-04 22:18:50.040238,News Portal,legitimate,0.876765800665223,High,High,Verified
ann_0403,HUL,Board recommends final dividend of ₹25 per share,2025-08-02 22:18:50.040248,PR Agency,legitimate,0.7575030466765429,High,High,Verified
ann_0404,HDFC Bank,Dividend of ₹15 per share declared for shareholders,2025-08-14 22:18:50.040256,BSE,legitimate,0.8360316443482964,High,High,Verified
ann_0405,TCS,Dividend of ₹42 per share declared for shareholders,2025-08-03 22:18:50.040264,News Portal,legitimate,0.7609308633039873,High,High,Verified
ann_0406,Wipro,Company launches new product line for healthcare market,2025-06-09 22:18:50.040275,Company Website,legitimate,0.9411315712843689,High,High,Verified
ann_0407,Maruti Suzuki,Rights issue approved by board at ₹873 per share,2025-08-24 22:18:50.040293,NSE,legitimate,0.8052365301526807,Medium,High,Verified
ann_0408,Maruti Suzuki,Company signs MoU with Oracle for strategic collaboration,2025-09-04 22:18:50.040302,News Portal,legitimate,0.8677401224402925,High,High,Verified
ann_0409,Maruti Suzuki,Company receives regulatory approval for manufacturing project,2025-06-28 22:18:50.040311,News Portal,legitimate,0.887084587977436,High,High,Verified
ann_0410,HUL,Cryptocurrency partnership with major bank confirmed,2025-07-14 22:18:50.040320,PR Agency,fraudulent,0.3762842995754305,High,Low,Unverified
ann_0411,HDFC Bank,Company launches new product line for healthcare market,2025-09-01 22:18:50.040327,News Portal,legitimate,0.8569863480352083,High,High,Verified
ann_0412,Kotak Mahindra Bank,Dividend of ₹40 per share declared for shareholders,2025-08-30 22:18:50.040336,NSE,legitimate,0.7662757905550368,Low,High,Verified
ann_0413,State Bank of India,QQ2 results show 8% growth in revenue,2025-07-27 22:18:50.040345,News Portal,legitimate,0.9385070982099724,High,High,Verified
ann_0414,TCS,Company signs MoU with Microsoft for strategic collaboration,2025-07-30 22:18:50.040353,Company Website,legitimate,0.7272076086101136,Low,High,Verified
ann_0415,HUL,Rights issue approved by board at ₹499 per share,2025-07-20 22:18:50.040361,NSE,legitimate,0.7060876787552227,Low,High,Verified
ann_0416,HDFC Bank,Company receives regulatory approval for manufacturing project,2025-07-07 22:18:50.040373,Company Website,legitimate,0.9259762914815908,Low,High,Verified
ann_0417,Larsen & Toubro,Board recommends final dividend of ₹28 per share,2025-07-13 22:18:50.040386,NSE,legitimate,0.8917075681309186,Low,High,Verified
ann_0418,Infosys,Board approves bonus issue in ratio 1:1,2025-06-30 22:18:50.040398,BSE,legitimate,0.906053512832456,High,High,Verified
ann_0419,ITC,Annual general meeting scheduled for 2025-10-03,2025-08-08 22:18:50.040411,PR Agency,legitimate,0.853328176574069,Low,High,Verified
ann_0420,Asian Paints,Rights issue approved by board at ₹412 per share,2025-08-04 22:18:50.040419,BSE,legitimate,0.8336014547614716,Low,High,Verified
ann_0421,TCS,Dividend of ₹25 per share declared for shareholders,2025-09-01 22:18:50.040430,Company Website,legitimate,0.8111488489361937,High,High,Verified
ann_0422,Reliance Industries,Board recommends final dividend of ₹11 per share,2025-08-23 22:18:50.040439,NSE,legitimate,0.7744981240441312,High,High,Verified
ann_0423,Infosys,Company signs MoU with Amazon for strategic collaboration,2025-09-02 22:18:50.040447,News Portal,legitimate,0.7570589530947761,High,High,Verified
ann_0424,Bharti Airtel,Board approves bonus issue in ratio 1:1,2025-06-10 22:18:50.040455,Company Website,legitimate,0.7635964549485746,Low,High,Verified
ann_0425,HDFC,Annual general meeting scheduled for 2025-09-25,2025-07-04 22:18:50.040463,Company Website,legitimate,0.7682306068039289,Medium,High,Verified
ann_0426,Maruti Suzuki,Company discovers oil reserves worth ₹1 lakh crore in Rajasthan,2025-08-31 22:18:50.040471,Company Website,fraudulent,0.11106961796664466,High,Low,Unverified
ann_0427,Kotak Mahindra Bank,Board approves bonus issue in ratio 1:1,2025-08-28 22:18:50.040479,NSE,legitimate,0.8624896226254272,Low,High,Verified
ann_0428,Maruti Suzuki,QQ4 results show 15% growth in revenue,2025-06-26 22:18:50.040487,News Portal,legitimate,0.8524440815950369,Medium,High,Verified
ann_0429,ICICI Bank,Board meeting scheduled to consider quarterly results on 2025-09-27,2025-08-17 22:18:50.040495,Company Website,legitimate,0.827976911482046,Medium,High,Verified
ann_0430,HDFC Bank,Board recommends final dividend of ₹7 per share,2025-07-18 22:18:50.040504,NSE,legitimate,0.9181352894249789,High,High,Verified
ann_0431,TCS,"EXCLUSIVE: Government grants ₹10,000 crore subsidy to company",2025-06-18 22:18:50.040511,BSE,fraudulent,0.1445530030068281,Medium,Low,Unverified
ann_0432,TCS,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-08-17 22:18:50.040519,BSE,fraudulent,0.13329819267081097,Medium,Low,Unverified
ann_0433,Reliance Industries,QQ4 results show 5% growth in revenue,2025-09-04 22:18:50.040533,NSE,legitimate,0.8077932177093259,Medium,High,Verified
ann_0434,Kotak Mahindra Bank,Company signs MoU with Oracle for strategic collaboration,2025-07-17 22:18:50.040543,News Portal,legitimate,0.9172708292654917,Medium,High,Verified
ann_0435,ITC,Company discovers oil reserves worth ₹1 lakh crore in Rajasthan,2025-07-15 22:18:50.040552,PR Agency,fraudulent,0.1196847976280993,High,Low,Unverified
ann_0436,Reliance Industries,Board approves bonus issue in ratio 1:1,2025-09-04 22:18:50.040589,News Portal,legitimate,0.9326307999347275,Low,High,Verified
ann_0437,HDFC,Exclusive mining rights granted in Antarctica,2025-07-06 22:18:50.040623,BSE,fraudulent,0.3320596664116138,Medium,Low,Unverified
ann_0438,Asian Paints,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-07-21 22:18:50.040635,NSE,fraudulent,0.38265797740483365,Low,Low,Unverified
ann_0439,State Bank of India,Company receives regulatory approval for infrastructure project,2025-08-31 22:18:50.040644,BSE,legitimate,0.7839259358047014,Low,High,Verified
ann_0440,HDFC Bank,QQ1 results show 11% growth in revenue,2025-06-25 22:18:50.040655,Company Website,legitimate,0.7971711844687286,Low,High,Verified
ann_0441,HDFC Bank,Company launches new product line for healthcare market,2025-09-01 22:18:50.040664,News Portal,legitimate,0.877118696697238,Low,High,Verified
ann_0442,Wipro,QQ1 results show 19% growth in revenue,2025-08-15 22:18:50.040672,News Portal,legitimate,0.9079242344807816,Low,High,Verified
ann_0443,Infosys,Company discovers oil reserves worth ₹1 lakh crore in Rajasthan,2025-07-16 22:18:50.040681,Company Website,fraudulent,0.30988949400642624,Low,Low,Unverified
ann_0444,ITC,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-06-25 22:18:50.040689,BSE,fraudulent,0.3575264089650583,Low,Low,Unverified
ann_0445,State Bank of India,QQ3 results show 22% growth in revenue,2025-06-28 22:18:50.040701,BSE,legitimate,0.8527734289247606,Low,High,Verified
ann_0446,Titan Company,Annual general meeting scheduled for 2025-09-18,2025-07-14 22:18:50.040709,NSE,legitimate,0.824813621619437,Low,High,Verified
ann_0447,Wipro,Board approves bonus issue in ratio 1:1,2025-08-31 22:18:50.040717,BSE,legitimate,0.9141581105280531,Low,High,Verified
ann_0448,ICICI Bank,Rights issue approved by board at ₹908 per share,2025-07-09 22:18:50.040726,BSE,legitimate,0.7640568762124038,High,High,Verified
ann_0449,Bharti Airtel,Company signs MoU with Google for strategic collaboration,2025-08-23 22:18:50.040734,Company Website,legitimate,0.8126832293596777,Medium,High,Verified
ann_0450,HUL,Company launches new product line for technology market,2025-07-25 22:18:50.040743,BSE,legitimate,0.8668334580751187,High,High,Verified
ann_0451,ICICI Bank,Board approves bonus issue in ratio 1:1,2025-06-29 22:18:50.040750,BSE,legitimate,0.7958380819047699,High,High,Verified
ann_0452,HUL,Annual general meeting scheduled for 2025-09-12,2025-09-01 22:18:50.040758,NSE,legitimate,0.7464072147281813,High,High,Verified
ann_0453,ITC,Annual general meeting scheduled for 2025-09-26,2025-07-31 22:18:50.040766,NSE,legitimate,0.7507331605372008,Medium,High,Verified
ann_0454,TCS,Exclusive mining rights granted in Antarctica,2025-08-19 22:18:50.040773,PR Agency,fraudulent,0.2884469462794191,High,Low,Unverified
ann_0455,ITC,Annual general meeting scheduled for 2025-10-03,2025-08-14 22:18:50.040782,NSE,legitimate,0.7758287864796416,Medium,High,Verified
ann_0456,ITC,Joint venture with SpaceX for Mars mission announced,2025-06-29 22:18:50.040789,NSE,fraudulent,0.13972268770254948,High,Low,Unverified
ann_0457,State Bank of India,Company signs MoU with Oracle for strategic collaboration,2025-09-01 22:18:50.040803,NSE,legitimate,0.716059463053409,Low,High,Verified
ann_0458,TCS,Company signs MoU with IBM for strategic collaboration,2025-07-09 22:18:50.040894,BSE,legitimate,0.9247186886594823,Medium,High,Verified
ann_0459,State Bank of India,Board recommends final dividend of ₹24 per share,2025-08-18 22:18:50.040909,Company Website,legitimate,0.7532205911560628,Low,High,Verified
ann_0460,State Bank of India,Rights issue approved by board at ₹192 per share,2025-06-12 22:18:50.040918,Company Website,legitimate,0.7054680534507478,High,High,Verified
ann_0461,Maruti Suzuki,QQ4 results show 8% growth in revenue,2025-06-20 22:18:50.040926,News Portal,legitimate,0.8978781078094029,Medium,High,Verified
ann_0462,Kotak Mahindra Bank,Annual general meeting scheduled for 2025-09-23,2025-08-22 22:18:50.040935,News Portal,legitimate,0.8102018114520259,Medium,High,Verified
ann_0463,HDFC Bank,"EXCLUSIVE: Government grants ₹10,000 crore subsidy to company",2025-06-16 22:18:50.040943,Company Website,fraudulent,0.299287791537481,Medium,Low,Unverified
ann_0464,State Bank of India,Rights issue approved by board at ₹236 per share,2025-06-22 22:18:50.040952,NSE,legitimate,0.932530725261666,Medium,High,Verified
ann_0465,HDFC,Joint venture with SpaceX for Mars mission announced,2025-08-21 22:18:50.040963,PR Agency,fraudulent,0.21669949299834723,Medium,Low,Unverified
ann_0466,HDFC Bank,Board recommends final dividend of ₹14 per share,2025-08-03 22:18:50.040972,PR Agency,legitimate,0.7799897835853661,Low,High,Verified
ann_0467,Larsen & Toubro,Company launches new product line for healthcare market,2025-07-04 22:18:50.040980,Company Website,legitimate,0.9414719530998573,Low,High,Verified
ann_0468,Titan Company,Annual general meeting scheduled for 2025-09-21,2025-07-13 22:18:50.040988,Company Website,legitimate,0.8386469478814286,Low,High,Verified
ann_0469,Maruti Suzuki,Board recommends final dividend of ₹33 per share,2025-06-16 22:18:50.041001,Company Website,legitimate,0.9122366317271585,Low,High,Verified
ann_0470,Infosys,Annual general meeting scheduled for 2025-09-25,2025-07-18 22:18:50.041014,Company Website,legitimate,0.8222031983895596,High,High,Verified
ann_0471,Wipro,Rights issue approved by board at ₹455 per share,2025-08-27 22:18:50.041024,PR Agency,legitimate,0.721030854866711,High,High,Verified
ann_0472,HDFC Bank,Rights issue approved by board at ₹954 per share,2025-06-09 22:18:50.041035,Company Website,legitimate,0.7584866165321378,High,High,Verified
ann_0473,TCS,Board meeting scheduled to consider quarterly results on 2025-09-24,2025-08-02 22:18:50.041046,NSE,legitimate,0.8967845636921191,Medium,High,Verified
ann_0474,Wipro,Board meeting scheduled to consider quarterly results on 2025-09-24,2025-07-14 22:18:50.041054,Company Website,legitimate,0.8039069462050785,Medium,High,Verified
ann_0475,HUL,Board meeting scheduled to consider quarterly results on 2025-09-05,2025-07-25 22:18:50.041063,NSE,legitimate,0.7604819669628801,High,High,Verified
ann_0476,Bharti Airtel,Board meeting scheduled to consider quarterly results on 2025-09-05,2025-07-31 22:18:50.041073,NSE,legitimate,0.7578713344759872,High,High,Verified
ann_0477,Reliance Industries,QQ3 results show 6% growth in revenue,2025-08-02 22:18:50.041090,BSE,legitimate,0.9026001465605796,Low,High,Verified
ann_0478,State Bank of India,Company signs MoU with Amazon for strategic collaboration,2025-09-04 22:18:50.041102,NSE,legitimate,0.8615958777716414,High,High,Verified
ann_0479,TCS,Board recommends final dividend of ₹11 per share,2025-06-06 22:18:50.041111,News Portal,legitimate,0.876091326549427,Medium,High,Verified
ann_0480,Wipro,Dividend of ₹33 per share declared for shareholders,2025-06-18 22:18:50.041125,BSE,legitimate,0.7903429373673239,High,High,Verified
ann_0481,Maruti Suzuki,Rights issue approved by board at ₹961 per share,2025-07-08 22:18:50.041144,NSE,legitimate,0.7801623563938831,Low,High,Verified
ann_0482,ICICI Bank,Board recommends final dividend of ₹40 per share,2025-07-31 22:18:50.041162,Company Website,legitimate,0.8174401766842472,Low,High,Verified
ann_0483,Titan Company,Board approves bonus issue in ratio 1:1,2025-06-24 22:18:50.041207,News Portal,legitimate,0.7675310939642517,High,High,Verified
ann_0484,Reliance Industries,Dividend of ₹34 per share declared for shareholders,2025-08-05 22:18:50.041225,PR Agency,legitimate,0.8377505908915757,Low,High,Verified
ann_0485,TCS,Board approves bonus issue in ratio 1:1,2025-08-25 22:18:50.041236,PR Agency,legitimate,0.8681383003414154,Medium,High,Verified
ann_0486,ITC,Exclusive mining rights granted in Antarctica,2025-07-21 22:18:50.041249,NSE,fraudulent,0.3803319511458413,Low,Low,Unverified
ann_0487,Larsen & Toubro,Company launches new product line for automobile market,2025-07-30 22:18:50.041263,NSE,legitimate,0.9238016891557175,High,High,Verified
ann_0488,Asian Paints,Board approves bonus issue in ratio 1:1,2025-08-22 22:18:50.041275,News Portal,legitimate,0.7880963443649781,Medium,High,Verified
ann_0489,TCS,Company signs MoU with Google for strategic collaboration,2025-06-23 22:18:50.041288,BSE,legitimate,0.7702107803109646,Medium,High,Verified
ann_0490,ICICI Bank,Merger with Tesla confirmed - stock to increase 1000%,2025-07-05 22:18:50.041303,News Portal,fraudulent,0.39812834022337784,Medium,Low,Unverified
ann_0491,ICICI Bank,Exclusive mining rights granted in Antarctica,2025-08-28 22:18:50.041316,Company Website,fraudulent,0.3399161027569402,Medium,Low,Unverified
ann_0492,ITC,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-06-07 22:18:50.041325,PR Agency,fraudulent,0.3158702339760757,High,Low,Unverified
ann_0493,Kotak Mahindra Bank,Revolutionary technology breakthrough - patents worth billions,2025-07-07 22:18:50.041338,NSE,fraudulent,0.1335295335077405,Medium,Low,Unverified
ann_0494,ITC,Board meeting scheduled to consider quarterly results on 2025-09-20,2025-07-23 22:18:50.041359,News Portal,legitimate,0.7701603042033829,Low,High,Verified
ann_0495,TCS,Dividend of ₹8 per share declared for shareholders,2025-07-30 22:18:50.041375,BSE,legitimate,0.8813785684481961,Low,High,Verified
ann_0496,Asian Paints,Rights issue approved by board at ₹412 per share,2025-06-19 22:18:50.041389,Company Website,legitimate,0.8686744294841556,Medium,High,Verified
ann_0497,Bharti Airtel,Company receives regulatory approval for manufacturing project,2025-07-16 22:18:50.041400,BSE,legitimate,0.7340551421635427,Medium,High,Verified
ann_0498,Infosys,Cryptocurrency partnership with major bank confirmed,2025-06-17 22:18:50.041409,News Portal,fraudulent,0.2906283545586203,Medium,Low,Unverified
ann_0499,Infosys,Annual general meeting scheduled for 2025-09-19,2025-06-27 22:18:50.041417,News Portal,legitimate,0.7932851608673203,Medium,High,Verified
ann_0500,State Bank of India,Board recommends final dividend of ₹7 per share,2025-08-16 22:18:50.041430,News Portal,legitimate,0.73820683991106,High,High,Verified
ann_0501,Infosys,Company launches new product line for healthcare market,2025-06-27 22:18:50.041446,News Portal,legitimate,0.8175090916835264,High,High,Verified
ann_0502,Maruti Suzuki,Exclusive mining rights granted in Antarctica,2025-06-30 22:18:50.041460,Company Website,fraudulent,0.19202239440768798,Low,Low,Unverified
ann_0503,TCS,Board meeting scheduled to consider quarterly results on 2025-09-08,2025-08-26 22:18:50.041471,BSE,legitimate,0.7866323441688539,High,High,Verified
ann_0504,HUL,Board recommends final dividend of ₹35 per share,2025-06-08 22:18:50.041482,News Portal,legitimate,0.8604960881181067,High,High,Verified
ann_0505,ICICI Bank,Dividend of ₹12 per share declared for shareholders,2025-06-13 22:18:50.041493,Company Website,legitimate,0.7159727681384325,High,High,Verified
ann_0506,HUL,Board approves bonus issue in ratio 1:1,2025-06-21 22:18:50.041505,PR Agency,legitimate,0.8707801778228272,High,High,Verified
ann_0507,Maruti Suzuki,Rights issue approved by board at ₹711 per share,2025-08-08 22:18:50.041518,NSE,legitimate,0.7746095597118948,Medium,High,Verified
ann_0508,HUL,Rights issue approved by board at ₹694 per share,2025-07-19 22:18:50.041533,PR Agency,legitimate,0.8789302048489739,Medium,High,Verified
ann_0509,Titan Company,Company receives regulatory approval for expansion project,2025-06-16 22:18:50.041542,BSE,legitimate,0.9234836613563183,Medium,High,Verified
ann_0510,Titan Company,Company receives regulatory approval for manufacturing project,2025-07-24 22:18:50.041552,BSE,legitimate,0.9200525341167881,Low,High,Verified
ann_0511,State Bank of India,Company receives regulatory approval for infrastructure project,2025-08-26 22:18:50.041561,BSE,legitimate,0.7110052165590112,High,High,Verified
ann_0512,Titan Company,Annual general meeting scheduled for 2025-09-16,2025-08-29 22:18:50.041570,Company Website,legitimate,0.8598904926262386,High,High,Verified
ann_0513,HDFC Bank,BREAKING: Company acquired by Apple for $50 billion deal!,2025-08-09 22:18:50.041579,NSE,fraudulent,0.15016958120652868,High,Low,Unverified
ann_0514,Reliance Industries,Rights issue approved by board at ₹598 per share,2025-07-02 22:18:50.041589,News Portal,legitimate,0.92596514098883,Medium,High,Verified
ann_0515,Bharti Airtel,Board recommends final dividend of ₹15 per share,2025-06-23 22:18:50.041601,NSE,legitimate,0.7477227537038764,High,High,Verified
ann_0516,Larsen & Toubro,Dividend of ₹26 per share declared for shareholders,2025-07-18 22:18:50.041610,News Portal,legitimate,0.9174202947556271,High,High,Verified
ann_0517,Maruti Suzuki,Company receives regulatory approval for research project,2025-07-31 22:18:50.041622,News Portal,legitimate,0.8178374573393796,Low,High,Verified
ann_0518,HDFC,Board meeting scheduled to consider quarterly results on 2025-09-25,2025-08-22 22:18:50.041634,NSE,legitimate,0.8786193645457059,Medium,High,Verified
ann_0519,Wipro,QQ1 results show 11% growth in revenue,2025-07-03 22:18:50.041642,NSE,legitimate,0.8480700158198887,High,High,Verified
ann_0520,HDFC Bank,Company signs MoU with Oracle for strategic collaboration,2025-07-27 22:18:50.041654,Company Website,legitimate,0.7914135854913138,High,High,Verified
ann_0521,Infosys,QQ4 results show 16% growth in revenue,2025-08-10 22:18:50.041667,NSE,legitimate,0.7917811448173708,High,High,Verified
ann_0522,Reliance Industries,QQ1 results show 17% growth in revenue,2025-06-06 22:18:50.041680,News Portal,legitimate,0.9285975246031554,High,High,Verified
ann_0523,Titan Company,Dividend of ₹50 per share declared for shareholders,2025-07-03 22:18:50.041688,NSE,legitimate,0.811660045490511,Medium,High,Verified
ann_0524,Maruti Suzuki,Company launches new product line for automobile market,2025-06-27 22:18:50.041696,NSE,legitimate,0.9198478913965261,Low,High,Verified
ann_0525,Maruti Suzuki,Annual general meeting scheduled for 2025-09-16,2025-07-30 22:18:50.041705,Company Website,legitimate,0.8504803024130355,Medium,High,Verified
ann_0526,Bharti Airtel,Company launches new product line for technology market,2025-08-14 22:18:50.041714,BSE,legitimate,0.9331244331390557,Medium,High,Verified
ann_0527,Maruti Suzuki,Board approves bonus issue in ratio 1:1,2025-08-23 22:18:50.041723,BSE,legitimate,0.7424798484670136,Medium,High,Verified
ann_0528,State Bank of India,Company launches new product line for technology market,2025-08-14 22:18:50.041735,News Portal,legitimate,0.7409525331412553,Medium,High,Verified
ann_0529,Bharti Airtel,QQ1 results show 13% growth in revenue,2025-07-06 22:18:50.041745,Company Website,legitimate,0.9293466258307468,Medium,High,Verified
ann_0530,Maruti Suzuki,Company launches new product line for retail market,2025-08-23 22:18:50.041756,News Portal,legitimate,0.7130343226840848,Medium,High,Verified
ann_0531,Larsen & Toubro,URGENT: Stock split announced in ratio 10:1 effective immediately,2025-08-27 22:18:50.041765,BSE,fraudulent,0.26712960556158283,High,Low,Unverified
ann_0532,Bharti Airtel,Annual general meeting scheduled for 2025-09-30,2025-08-24 22:18:50.041773,NSE,legitimate,0.8214497464895779,Low,High,Verified
ann_0533,Asian Paints,QQ1 results show 8% growth in revenue,2025-06-19 22:18:50.041781,NSE,legitimate,0.7698188186961102,Medium,High,Verified
ann_0534,Titan Company,Company launches new product line for retail market,2025-06-28 22:18:50.041789,Company Website,legitimate,0.9401662338903162,Medium,High,Verified
ann_0535,Titan Company,Board recommends final dividend of ₹30 per share,2025-08-23 22:18:50.041797,PR Agency,legitimate,0.7064985813948702,High,High,Verified
ann_0536,Asian Paints,Board recommends final dividend of ₹21 per share,2025-08-31 22:18:50.041806,News Portal,legitimate,0.8365111354171769,Medium,High,Verified
ann_0537,State Bank of India,Board meeting scheduled to consider quarterly results on 2025-09-19,2025-06-09 22:18:50.041818,PR Agency,legitimate,0.8404379939908123,Medium,High,Verified
ann_0538,Larsen & Toubro,Annual general meeting scheduled for 2025-09-11,2025-08-04 22:18:50.041826,News Portal,legitimate,0.8563804448446118,Medium,High,Verified
ann_0539,ITC,Annual general meeting scheduled for 2025-10-04,2025-06-19 22:18:50.041835,News Portal,legitimate,0.738810800563457,Low,High,Verified
ann_0540,Reliance Industries,Exclusive mining rights granted in Antarctica,2025-07-14 22:18:50.041843,News Portal,fraudulent,0.3556588536734532,High,Low,Unverified
ann_0541,HDFC,Board meeting scheduled to consider quarterly results on 2025-10-02,2025-08-31 22:18:50.041851,NSE,legitimate,0.7597813823225322,Low,High,Verified
ann_0542,ICICI Bank,Company signs MoU with IBM for strategic collaboration,2025-06-30 22:18:50.041859,BSE,legitimate,0.751895974395226,High,High,Verified
ann_0543,TCS,QQ1 results show 14% growth in revenue,2025-08-13 22:18:50.041867,News Portal,legitimate,0.9377772679584414,Low,High,Verified
